MouseID,Group,Sex,Task,TaskRepetition,omissions,HGF3_zeta,HGF3_wt,HGF3_omega2,HGF3_omega3,HGF3_sahat1,HGF3_sahat2,HGF3_sahat3,HGF3_epsi2,HGF3_epsi3,HGF2_zeta,HGF2_wt,HGF2_omega2,HGF2_sahat1,HGF2_sahat2,HGF2_sahat3,HGF2_epsi2,HGF2_epsi3,RW_zeta,RW_alpha
4.2,Control,Female,TrainingTask_LL - Copy,1,36,0.386860329504567,0.0355734494223884,-5.628517,2.93697261814682,0.188959698236174,0.186460760559842,192.025515676131,0.00524581730739911,2.41403963783323,0.385662136557272,0.037369873803177,-5.659583,0.189076806336806,0.197426502352566,101.217449269301,0.00529076105598076,0.834901149540294,0.282915122377571,0.0859070982193116
5.4,Control,Female,TrainingTask_LL - Copy,1,42,0.741419153691864,0.0112597056554424,-8.936009,1.82741302169148,0.22593325524694,0.0496433315937524,343.257569592861,0.00251436194037762,2.85331587064291,0.739476805724756,0.0112753417902348,-8.938497,0.225902689506999,0.0497010441914799,379.713879866568,0.00253047057025585,3.33072580907996,0.250428166421145,0.148950487777423
1.1,Control,Male,TrainingTask_RL,2,6,1.37166082370469,0.00895417115336497,-9.900494,1.66889579533682,0.225301043536894,0.039853796516587,472.729675743912,-0.00132060880005273,11.4463851071876,1.36833476710611,0.00896811332447927,-9.916379,0.225280504663806,0.0398984427427716,588.948310785425,-0.00133519799422514,14.9743714551139,2.76654006966042,0.00474401635269781
1.2,Control,Male,TrainingTask_RL,2,14,3.25600065342484,0.00730575205820023,-12.32713,1.90165024040754,0.225542982952818,0.0326425188281203,918.531580965579,-0.000263322303699262,35.3654364820086,3.2561559599796,0.00730572887107722,-12.32862,0.225542815895109,0.0326423302652912,1010.80324005153,-0.000263356978735304,38.9105094718371,25.7709578705147,0.000921116386053305
2.1,Control,Male,TrainingTask_RL,2,3,2.70596403279524,0.00752976843339671,-11.48443,1.9087224771854,0.225664666927379,0.0336091816780018,876.897414316369,-0.000428909994309643,31.0909846094158,2.70654849362253,0.00753127427095385,-11.48346,0.225664648961965,0.0336152559194624,953.321207300405,-0.00043023489482975,33.8331574260899,13.3350315062508,0.00169749712415026
3.2,Control,Male,TrainingTask_RL,2,54,0.617310687643781,0.00918524142248588,-9.769657,1.69416084174457,0.225097199710343,0.0408879487638932,454.841802156109,-0.0014427973492597,10.3884849639566,0.617863849994189,0.00921260165195781,-9.777501,0.225062751084926,0.0409920210118402,552.430255365599,-0.00146417593428668,13.16659341912,0.165888441986237,0.274361162911173
3.3,Control,Male,TrainingTask_RL,1,61,0.999896390469554,0.00882738656393324,-9.987381,1.79159464409729,0.225395061467754,0.0392833370991041,531.811998506593,-0.00125360171146419,13.5634342259525,1.00066029785922,0.0088593549995748,-9.983033,0.225365475422107,0.0394147225872865,607.101132030868,-0.00127566402308945,15.8667152783616,1.93316638380187,0.00464285675600966
4.2,Control,Female,TrainingTask_RL,2,16,2.14138290357253,0.00941891921787418,-9.631536,1.41767501693527,0.2248660343651,0.0419584320021666,358.195803338137,-0.00155415800078333,7.30435510645646,2.14122358011851,0.00943860723858017,-9.660153,0.224830748714392,0.0420108637107806,523.134330997529,-0.00157766231346617,11.7092047928166,3.28661301628741,0.00631103696871602
5.4,Control,Female,TrainingTask_RL,2,31,0.163601362666278,0.0569225920902235,-4.04922,1.7585617515011,0.171356814182236,0.331979024458126,62.7006790699511,-0.0039159896620853,0.904286962909593,0.159793311611301,0.0560449791797369,-3.892095,0.170485087627474,0.327848720337286,73.8062735847314,-0.00392539175481936,1.20568620617056,0.13323585238807,0.208643320064832
5.5,Control,Female,TrainingTask_RL,1,48,0.308321792578662,0.0478027517280861,-4.581234,1.91700418743127,0.175153021940457,0.272723854207467,78.5562940664533,-0.00393044998003545,1.05113048238394,0.309356558968909,0.0469713639077474,-4.592078,0.175254404569875,0.267665307992188,83.7431733231411,-0.00393531816709706,1.15624247899222,0.234143403037776,0.160881415715288
1.1,Control,Male,TrainingTask_LL - Copy,2,69,1.0401827311609,0.0113955674783922,-8.895194,1.8775308345808,0.225712486642888,0.0502799262949715,346.964080594575,0.0025687173558935,2.7677958348255,1.04253766985258,0.0114158865852557,-8.894238,0.225675522809378,0.0503640924985467,372.14970275609,0.00258378006419676,3.07973152370249,1.62030153992674,0.00745608050922269
1.2,Control,Male,TrainingTask_LL - Copy,2,81,0.348497099847507,0.0263612248101147,-6.538248,3.03873511370207,0.199129660809443,0.131570163822123,265.127582690822,0.00493232698053263,2.17624840470584,0.347590071571162,0.0255840161649229,-6.64356,0.2013687053877,0.126854909287469,142.688580171955,0.00483916371630452,0.545402375322279,0.205896560481207,0.0962355150084736
2.1,Control,Male,TrainingTask_LL - Copy,2,26,1.03098633657042,0.0083829816524933,-10.34613,1.81951520126224,0.229104836728456,0.0366364295361787,627.477951680822,0.00106373209535273,14.9115217019032,1.02984813198853,0.0083930532721529,-10.34642,0.229095882421341,0.0366761689544392,714.665716876267,0.00107407724724088,17.3361259956716,3.08518231153061,0.00298983704213472
3.2,Control,Male,TrainingTask_LL - Copy,2,48,0.265858692519779,0.051012148016696,-4.361767,2.61430891235575,0.177350962004056,0.283664998749345,116.152068134827,0.00553811848447071,2.03499684921481,0.630471177307563,0.0101679024938098,-9.336331,0.227517089413796,0.0445681532636877,455.991189148361,0.00206113414101707,6.19795184552122,0.189690268494892,0.197974695489704
3.3,Control,Male,TrainingTask_LL - Copy,1,105,1.47997073398001,0.00817041654612048,-10.5505,1.83699031902235,0.229167059610332,0.0357141629933158,680.764775744874,0.000922323294767771,17.2405967859697,1.48185860565907,0.00817196086902114,-10.55636,0.229162910663299,0.0357181536618889,772.150205290631,0.000925982331544755,19.8814169666924,3.75710280055789,0.00317140558589795
4.2,Control,Female,TrainingTask_LL - Copy,2,15,0.800209088072358,0.00985238532540617,-9.499922,2.41870549973768,0.227888070476902,0.0431048623375395,627.594581460548,0.00193267747539701,10.3510741824702,0.789796367578271,0.00981131472065353,-9.488952,0.227953552628554,0.0429503738082721,489.456598346974,0.0018887328724023,7.58318451114005,2.11740316149427,0.00398728543125994
5.2,Control,Female,TrainingTask_LL - Copy,1,80,0.31375548338192,0.0324177415686749,-5.60363,3.68782684675064,0.189793850458004,0.167548309726703,354.382270506229,0.00511703272520711,5.06630990211655,0.304976255275592,0.0346513907799161,-5.868402,0.191462247613868,0.180860787159818,108.099468290207,0.00521635494180209,0.794714831458312,0.207332489997407,0.136547829591754
5.3,Control,Female,TrainingTask_LL - Copy,1,60,1.08132398021588,0.00902455571354356,-9.899322,2.06512219544535,0.228720033028718,0.0394371041886998,615.726553115333,0.00146677642765353,12.5678546767934,1.08051140024691,0.00901718835899658,-9.899703,0.228728387862484,0.0394074283766358,591.095661692326,0.00146010295108401,11.9596943088651,2.16750383860026,0.00447612809538571
5.4,Control,Female,TrainingTask_LL - Copy,2,45,0.81691056203897,0.016235738587971,-7.83109,2.39335476494802,0.21662980602662,0.0744477686056351,290.0445456007,0.00388986721201006,0.773210820984051,0.816686105679942,0.016114496017094,-7.829248,0.216918556123849,0.0738921683493321,232.926938673699,0.00382771167936636,0.250906556964256,0.892827509597466,0.0149576085074207
5.5,Control,Female,TrainingTask_LL - Copy,1,88,1.43779351076452,0.00776879842223077,-11.08569,1.82042384250662,0.229185906713434,0.0339822335922777,764.821972977058,0.000638868829540352,21.9280642678,1.43720339608569,0.00776662376829754,-11.09511,0.229183540793146,0.0339716952648228,895.27792444205,0.000638524182857875,25.8726912362935,5.66833511366507,0.001960997355961
1.1,Control,Male,TrainingTask_RL,3,41,1.79287176005185,0.00746694138759403,-11.65696,1.85112007294386,0.225636958802145,0.0333381083437476,844.914271566827,-0.000383080679969987,30.5814581183429,1.79379963654574,0.0074670640537177,-11.66042,0.225636273058039,0.0333381531476366,971.597230509546,-0.000383442146407919,35.206717488479,11.5533218313549,0.00126262900437735
1.2,Control,Male,TrainingTask_RL,3,43,2.49402186481129,0.00746178004705956,-11.6716,1.80250157175251,0.225634659923477,0.0333159644696368,807.993570122138,-0.000379223897637515,29.2895448733256,2.49405434182071,0.00745877166596985,-11.68575,0.225632252125548,0.0333023755607182,973.866350986801,-0.0003773577258157,35.388468042231,12.4721978327111,0.00151093852827844
2.1,Control,Male,TrainingTask_RL,3,15,1.74639139520377,0.00864900971018733,-10.1088,1.81696694549876,0.225512873981884,0.0384917600916073,568.896299703304,-0.00115320449266942,15.2236604182658,1.74573766333409,0.00865293496689235,-10.11981,0.225505189892724,0.0385010571597219,645.28260845017,-0.00115887153385222,17.7265934563802,3.86798886900691,0.00408140100604124
3.1,Control,Male,TrainingTask_RL,1,60,1.59120947451999,0.00774114909189174,-11.04754,1.74948715033062,0.225727998006498,0.0345245176352109,714.145486253662,-0.000577983777376711,23.6637890077109,0.332872666104291,0.0681239626921379,-2.774416,0.165165792903218,0.413483758587473,65.9090451435724,-0.00392246011011866,1.26040387856335,5.74020481342471,0.00219802328872657
3.2,Control,Male,TrainingTask_RL,3,27,0.544355787087512,0.0179694528800948,-7.410301,2.21553698014503,0.207944906063764,0.086084784891108,229.599002182395,-0.0035948926393893,0.780085002286886,0.543195741705257,0.0180085784069424,-7.417299,0.208018775520892,0.0862903130243561,202.563392728669,-0.003588644339603,0.542140437721266,0.2782100178042,0.146503929525068
3.3,Control,Male,TrainingTask_RL,2,106,0.28366680629513,0.0607801962111823,-3.97877,1.52637119454806,0.170804228825175,0.35621261514852,51.8922899801238,-0.00390846875912493,0.689284976513086,0.282160435391573,0.0560390469691163,-3.892574,0.170487924949825,0.327808614175552,73.8114926883659,-0.00392539517114238,1.20566189095915,0.233059027382383,0.161852747832218
4.2,Control,Female,TrainingTask_RL,3,10,1.07943583999825,0.0145603331462185,-8.065707,1.85748385318706,0.215420096724113,0.067290850158976,240.691104725881,-0.00313562019489003,0.967649638555097,1.08114961015742,0.014543015034032,-8.068601,0.215429765913012,0.0671851228954722,261.652136580713,-0.00313807213951797,1.15453242398652,1.02078504497401,0.0181854935457996
5.1,Control,Female,TrainingTask_RL,1,107,0.654635729593126,0.00828385975396416,-10.39227,1.71016234888396,0.225685374452584,0.0368887379601544,585.749865787289,-0.00093341513756538,16.8718073967107,0.655038424635563,0.00828297686624347,-10.41163,0.225678575512909,0.0368767252408647,728.606526648406,-0.000936585954018806,21.7290915182395,0.141517802904503,0.200820812931085
5.2,Control,Female,TrainingTask_RL,1,70,0.147943365797603,0.0449468498713554,-4.647623,2.16013031771677,0.175720471610485,0.255168750755153,95.5693117760009,-0.00394654315985185,1.38285152934216,0.146841552622442,0.0466228669730257,-4.618453,0.17545927239528,0.265390745964645,84.2156376172758,-0.00393592431874888,1.15383727702994,0.11864015342475,0.182090279655719
5.3,Control,Female,TrainingTask_RL,1,23,0.146159739763253,0.0492828794937906,-4.478328,1.90917495965998,0.174372562080315,0.282362202355845,76.4091848927927,-0.00392796634301375,1.04978962039435,0.144849673623582,0.0486400216118103,-4.465604,0.174299835765709,0.278587966949296,81.5896378871865,-0.00393267755471019,1.1673018589313,0.115808279619049,0.212622031915766
5.4,Control,Female,TrainingTask_RL,3,24,0.851831639480261,0.00879639987573715,-10.00838,1.80613966038665,0.225416813006595,0.0391450433851348,541.728042403617,-0.00123662764735927,13.9558665826139,0.847200590130477,0.00881557466826447,-10.01084,0.225397511313938,0.039220466000914,614.766043865318,-0.00125131236739884,16.2418540774453,2.44901477243376,0.00336580185087606
5.5,Control,Female,TrainingTask_RL,2,83,0.21098106598559,0.0595965028647073,-3.844429,1.77745338165915,0.170110815464595,0.350028806798607,61.4527335467787,-0.00391590454644789,0.932685664161515,0.210904118922958,0.0565355690692633,-3.852346,0.170251453884937,0.331169875824077,73.3798198516495,-0.00392511887085948,1.20770261148199,0.182483761964846,0.159843615926596
1.1,Control,Male,TrainingTask_LL - Copy,3,35,0.293826298094144,0.0460779094055861,-5.068332,1.82323843186861,0.182819097839945,0.251615402790121,76.2506534996887,0.00547188115256491,0.749159859290575,0.286842509327156,0.0493895880461049,-4.80442,0.180355344979843,0.272634871306464,80.2402565972368,0.00552908719010399,0.980760074105434,0.20937313845002,0.13314946721986
1.2,Control,Male,TrainingTask_LL - Copy,3,35,0.212543991933784,0.0620571709771625,-4.215214,1.47647741290752,0.174886469282928,0.354133969872683,48.9601323915987,0.00570431053600554,0.554235076228601,0.214950182690267,0.0565837935168271,-4.320293,0.176164738987867,0.319030972260086,72.1685390166186,0.00563137709709238,1.04860951822084,0.16673763254496,0.156255987874439
2.1,Control,Male,TrainingTask_LL - Copy,3,9,1.07311649525895,0.0151893750426376,-7.995139,1.99663449619773,0.218704206993602,0.0690693087900248,249.665568603467,0.0036459023988662,0.370583740124436,1.07379551893203,0.0152087873857939,-7.991642,0.218666368360869,0.0691690308226329,249.756865652852,0.00365025627860941,0.371176685374873,1.34352564681501,0.0120650285058812
3.1,Control,Male,TrainingTask_LL - Copy,1,59,0.279952256431709,0.0621794495706056,-4.126099,1.66913184337527,0.174337585503228,0.355156117092259,54.8769308782049,0.00570310005158938,0.719762077039937,0.278141058976605,0.0589510075791248,-4.160577,0.174919940787784,0.334479996846414,69.9900871047313,0.00566096279770029,1.0676268992453,0.223369607290314,0.12758088339741
3.2,Control,Male,TestTaskA,1,63,0.616069516834516,0.0657779420104918,-4.925035,0.751369775059986,0.221115157338362,0.297674400035441,31.6590895914981,-0.00399082245732681,0.123517632641524,0.574980727295301,0.068159313343985,-5.038076,0.21944009442614,0.309236793716294,61.2474754021257,-0.0042450193052108,0.660149219325929,0.467604690488086,0.105664126802653
3.3,Control,Male,TrainingTask_LL - Copy,2,83,1.13552190582408,0.0079551449927158,-10.80127,1.75797544876389,0.229195556188257,0.0347851439440673,683.951366452126,0.00077221133131782,18.3745937648215,1.13039108259173,0.0079544966591737,-10.81126,0.22919152152902,0.0347797910889846,836.04171594148,0.000774333322378394,22.8463223244762,0.202589703476925,0.103308229782043
4.2,Control,Female,TestTaskA,1,27,3.81535344950412,0.0102828790202464,-9.407854,2.00264729086813,0.245769348824716,0.041980367074522,481.870312572289,-0.000497052716957182,1.95530342567019,3.81660594868902,0.0102869843823763,-9.406155,0.245768749112272,0.0419970867591647,480.682352369917,-0.00049774060965392,1.94865068970176,7.57861719015713,0.00560743522757719
5.1,Control,Female,TrainingTask_LL - Copy,1,95,0.418004201015796,0.059579345407919,-4.280629,1.65966607838839,0.175561550752612,0.338194694152994,56.3511231850605,0.00567146743146136,0.695781934598503,0.420206197931949,0.0575926658071099,-4.253599,0.17563021871351,0.325599773474543,71.2140092156308,0.00564465985610877,1.05751677550377,0.328190045438042,0.147392266806893
5.2,Control,Female,TrainingTask_LL - Copy,2,67,0.307875749345698,0.0681218099855256,-3.460444,2.06136276981067,0.17036241156633,0.395258737988588,65.8683848384775,0.0057545175154903,1.21053359162845,0.305171244610481,0.0707160179462257,-3.344824,0.169538813263285,0.412366254064133,61.6997932637256,0.00578245902990043,1.13146815406454,0.26716452624572,0.155885587315839
5.3,Control,Female,TrainingTask_LL - Copy,2,30,1.21541504778225,0.00772505328199647,-11.16528,1.84144039668096,0.229179042779591,0.033794081168142,789.73725471967,0.000606897588454054,23.0084760224648,1.21496987042731,0.00772510870871619,-11.16991,0.22917739836978,0.0337933941035514,908.473582362211,0.000607916290252033,26.6088841077625,0.163445922727171,0.125842183895199
5.4,Control,Female,TestTaskA,1,19,0.717957650549861,0.029336170528656,-6.647479,1.82584562682372,0.237835894299232,0.123329553153566,118.144267934201,-0.00258716270184589,0.199250660350268,0.726452317097526,0.0285826738165894,-6.707975,0.238190498401633,0.11997631280631,133.026039235177,-0.00254080669321406,0.258502896878907,0.530348018760284,0.0476870680271742
5.5,Control,Female,TrainingTask_LL - Copy,2,60,1.94101229724924,0.00748245965235227,-11.76576,1.7103436923703,0.229108343699471,0.0327532413073867,744.514910042636,0.000424160106690216,23.8585336211999,1.93952572220082,0.00748130035750343,-11.77444,0.229106806446262,0.0327477602912744,980.578500171284,0.000423838987959718,31.4647310194373,11.6273379767808,0.0012146901776296
1.1,Control,Male,TestTaskB,1,17,4.15183019533536,0.00869486499051038,-10.26805,1.96614436018775,0.244795441382209,0.0358835922256129,689.866265689775,-0.000144045010021367,3.51218332947666,4.15003176538205,0.00869176329701352,-10.2714,0.244795290716643,0.0358710199893659,708.306717916272,-0.000143490482462959,3.61906459762205,11.4851897971643,0.00366554075967925
1.2,Control,Male,TestTaskB,1,28,3.71571911309731,0.00813747569788926,-10.84948,1.95615391238132,0.244790601320383,0.0336276460204811,824.848150577413,-4.12685657948989e-05,4.3850254259674,3.7151326219088,0.00813951018627207,-10.84731,0.244790571488245,0.0336358705165458,855.428351769016,-4.16574941444306e-05,4.55388144948209,17.1799495912734,0.00221740872907323
2.1,Control,Male,TestTaskB,1,6,0.490012725187931,0.121254235827553,-3.387882,0.865792954358268,0.201420924361572,0.602061036130445,20.7251449346404,-0.00364591380950951,0.240812643508143,0.527745652801818,0.0920629408150946,-4.243308,0.21009394288822,0.432854540697998,49.1916580092677,-0.00320296695558557,0.775968674362144,0.44206061718609,0.131069741712847
3.1,Control,Male,TrainingTask_RL,2,61,1.55420944143684,0.00811733617170124,-10.55236,1.67385888925841,0.225727824130612,0.036161315837021,598.353665103725,-0.0008281088516991,17.8844635066744,0.387048828081214,0.0692799617915967,-2.637424,0.164680366653696,0.422401009610891,65.430053093329,-0.00392243407661897,1.26657602931881,3.74653734266781,0.0034475229203044
3.2,Control,Male,TrainingTask_LL - Copy,3,30,0.378939296785248,0.0703034081083234,-3.219295,2.14257571440095,0.169062785291021,0.410203942768627,67.9955259951333,0.00577367876558934,1.32614527552713,0.37638558098239,0.0732422540571786,-3.177622,0.16853620332362,0.429294445191445,60.2527015247692,0.00580751818746378,1.13325925291882,0.352902515640813,0.0931657476328597
3.3,Control,Male,TrainingTask_RL,3,78,0.227509528971743,0.0554365856536565,-4.191532,1.70200558261467,0.172275356458486,0.321786893594359,61.730858350815,-0.00391474060215143,0.83945898918612,0.227517311631006,0.0517440545030486,-4.228658,0.172626815462779,0.299063434241178,78.0117713284013,-0.00392882307069144,1.1860665782505,0.189782288375095,0.15696348068356
4.2,Control,Female,TrainingTask_LL - Copy,3,48,0.570511121758572,0.031411040235429,-6.095622,2.65299038486227,0.193825215284021,0.161351569778901,176.845425641069,0.00513459388749811,1.66158746502563,0.576040793565163,0.0308917310359285,-6.168532,0.195127019666447,0.158226203585579,119.71707599311,0.00508965232963202,0.713562730541377,0.504959361685831,0.0407707629640134
5.1,Control,Female,TrainingTask_RL,2,109,1.26698721112438,0.00779966391798973,-10.95684,1.81140673835453,0.225736035487403,0.0347775385828432,740.459743862447,-0.000618586829677744,24.2145080600105,1.26649663528556,0.00779918359262068,-10.96633,0.225733268038421,0.0347732488146144,869.518953622485,-0.000619384769983512,28.7402963282024,5.86776598291827,0.00191655799864559
5.2,Control,Female,TrainingTask_RL,2,77,0.196541240636598,0.0836410765954949,-3.358839,0.811675100663789,0.166658193255506,0.505115164197006,26.8667947824967,-0.00392122013418085,0.301170617354509,0.189727966060993,0.0594673068008176,-3.608467,0.168893592470218,0.351217108065367,71.0343850045492,-0.00392385486795519,1.22003117452972,0.167603688281149,0.233069361298639
5.3,Control,Female,TrainingTask_RL,2,89,0.37685358537043,0.0660066603178809,-4.038904,0.990583316395762,0.170882931296164,0.388064698670996,35.4979217923811,-0.00389948063308315,0.359607784997221,0.373271865051885,0.0532598415125033,-4.112613,0.17185151385698,0.309146975839705,76.4292523367132,-0.00392736237791443,1.19379406810492,0.323281248416636,0.118553181369632
5.4,Control,Female,TrainingTask_LL - Copy,3,24,0.569036822688252,0.0126385371154642,-8.552254,2.03577123344455,0.223552872811023,0.0562346700118322,325.602095768354,0.00300102092256907,1.6207953951026,0.56558138877828,0.0126913790255722,-8.537271,0.223457703424585,0.056497529306247,316.9787021447,0.00301450635112943,1.50399190668035,0.92117034719906,0.00778644250370175
5.5,Control,Female,TrainingTask_RL,3,68,0.199621766493501,0.0480864655910153,-4.531163,1.96398221723867,0.174781016795212,0.274788531654515,80.4822784373636,-0.00393196101799956,1.11430833156213,0.200201128402027,0.0481936814700908,-4.499478,0.174551056162866,0.275661001241169,82.1486024616184,-0.00393334227523081,1.164411080533,0.159195802877499,0.170662055837485
1.1,Control,Male,TrainingTask_RL,4,24,1.82743049145776,0.00842220506958242,-10.27635,1.75691237075608,0.225632079615084,0.0374944395465881,582.217475709477,-0.00101857659629615,16.315702686056,1.82702296263986,0.00843238476718348,-10.28493,0.22562111471895,0.0375308108511572,692.425226039452,-0.00102840842954698,19.9967460125347,4.14573252943923,0.00390359156528797
1.2,Control,Male,TrainingTask_RL,4,32,1.7029344235684,0.00769470929860072,-11.12953,1.79079961993626,0.225718043747185,0.0343230392396588,750.995976618241,-0.000545851859609178,25.2551833952188,1.70151564873475,0.00769366496132062,-11.13977,0.225715464155438,0.0343167450137585,903.189872426989,-0.000546053162522257,30.6261735783604,5.70796327145365,0.00223324638485004
2.1,Control,Male,TrainingTask_RL,4,18,0.415091558242859,0.0825531580705138,-3.380557,0.84377957997598,0.16680492181408,0.49797978660543,27.643727547509,-0.00391944724677249,0.312653959882787,0.412729234742552,0.0618099766316909,-3.40421,0.167852974443944,0.367526589484229,69.3848273406092,-0.00392318817468894,1.23022520048073,0.376950187789716,0.12743785463129
3.1,Control,Male,TrainingTask_LL - Copy,2,38,0.167098834415788,0.0371659134831379,-5.579509,2.63780370514779,0.18822794758888,0.196124148590915,151.845868524374,0.00529363282933863,1.79504497525012,0.166383041869091,0.037587362794272,-5.643239,0.188894290819033,0.198758806717645,100.713571080892,0.00529627103947085,0.837996470459494,0.113114065721256,0.161032083333869
3.2,Control,Male,TrainingTask_RL,4,26,1.00415247991529,0.0101774017271907,-9.319851,1.8730200566649,0.223896764066448,0.0454097717962421,415.120020330733,-0.00190929970133005,7.28799626944201,0.997438606392609,0.0102339763977099,-9.305867,0.223812531409251,0.0456607362526258,444.137304924405,-0.00193702718783987,7.82638875982291,1.75719720241698,0.00605881561075316
3.3,Control,Male,TestTaskA,1,78,0.569248703884037,0.0389270110863366,-6.060905,1.62468561731799,0.232942440955968,0.167100063340437,80.8601815585252,-0.00322660362084835,0.240902389461536,0.328441505297661,0.154193682842613,-2.228142,0.192338484917966,0.779506550700629,35.9628143471123,-0.00441075109957555,0.751052701866048,0.25242698026261,0.227265880196834
4.2,Control,Female,TrainingTask_RL,4,28,1.3582426261269,0.0102534169021395,-9.2782,1.68838505119852,0.223790411359928,0.0457796447326914,365.125674949337,-0.00193549967555824,6.05438010496283,1.35410239833975,0.0102779240881691,-9.288325,0.22374824704831,0.0458654118082135,440.594924178834,-0.00195520804795717,7.65724469413556,1.87622915740846,0.00766180676169992
5.1,Control,Female,TrainingTask_LL - Copy,2,74,0.162776098570414,0.0716247896062948,-3.517535,1.73787162778272,0.17022544331253,0.417533514497993,51.8118989959031,0.00579952618094257,0.835131143505718,0.165288506249859,0.06780359981317,-3.53945,0.170755851287451,0.392929089804146,63.5215231302056,0.00575335825476419,1.12874845620892,0.135749724547268,0.181904668866134
5.2,Control,Female,TrainingTask_LL - Copy,3,76,0.730288366874387,0.0100296359631249,-9.381569,1.75900752698182,0.227701247465998,0.0439540812795741,402.858358320379,0.00198447189154762,5.46300060634604,0.727405949694005,0.0100765923893469,-9.373998,0.227633378378561,0.0441522720938357,464.02764766584,0.00201807619117632,6.52588186162436,0.238845996396663,0.141705894042171
5.3,Control,Female,TrainingTask_LL - Copy,3,106,2.23919735307559,0.0074368979133478,-11.93589,1.87563020516061,0.229087607665995,0.0325577135919072,880.575316546283,0.000389332115015478,28.805730252146,2.24059066349562,0.00743676652815877,-11.9383,0.229087183725878,0.0325569784356992,991.838421583049,0.000389423932326821,32.4481706361639,15.7070330387574,0.00105842393446262
